name;price;quantity;code
CHOCOLATE BRANCO DIET 25G GOLD GERAL;8;81;3733381519674
CHOCOLATE BRANCO LAKA 4UNIDADE ;8;81;8508392618979
CHOCOLATE BRANCO NESTLE COBERTURA;8;81;4063954113174
CHOCOLATE BRANCO TRENTO 32G;8;81;6940814102386
CHOCOLATE BRANCO ZERO ACUCAR LINEA;8;81;2287484644744
CHOCOLATE CLASSIC BRANCO COM COOKIES;8;81;8475271394397
CHOCOLATE GALAK R;8;81;8581806958834
CHOCOLATE GAROTO OPERATA;8;81;3314478536467
CHOCOLATE LACTA COCO 170 GRS;8;81;6858828527123
CHOCOLATE LACTA CRISTAIS;8;81;8399522981024
CHOCOLATE MILKYBAR 140 GR;8;81;7828631523388
CHOCOLATE SWISS WHITE WITH HONEY AND ALMOND NOUGAT;8;81;2496814250029
CHOCOLATE TALENTO MINI BRANCO COM CEREAIS E PASSAS 15UNIDADE X;8;81;3665781739225
CHOCOLATE WHITE HERSHEY S;8;81;6393909480756
CLASSIC DUO NESTLE;8;81;1680518308965
CLISS CARTELA HORTELA HEM;8;81;4460884130285
CLISS CARTELA MENTA HEM;8;81;1633983069550
CLISS CARTELA TUTTI-FRUTTI HEM;8;81;8887278242191
CNZ FREEGELLS;8;81;8452078943990
CNZ FREEGELLS MORANGO/CHOCOLATE/CRISTAIS;8;81;1485504163170
CNZ FREEGELLS/MELAO C/CRISTAIS;8;81;2585234759080
COBERTURA GAROTO CHOCOLATE BRANCO;8;81;1646748935425
COBERTURA GAROTO CHOCOLATE BRANCO 1KG;8;81;5713084454917
COBERTURA GAROTO CHOCOLATE BRANCO 2;8;81;6920162104083
COFFE BEANS SORTIDO CAIXA;8;81;4429027532367
CONFEITO MICANGA HIKARI 70 GR;8;81;7339940260899
DIET CHOC DIATT 30G MISTO;8;81;6365881645222
DOCE FREEGELLS ARCTIC;8;81;6932204687340
DP COFFEE BEANS CAFE COM LEITE 10;8;81;2066468253776
DP COFFEE BEANS CAPPUCCINO 10;8;81;8931254518603
DP COFFEE BEANS ESPRESSO 10;8;81;5885236108014
DP COFFEE BEANS ZERO CAPPUCCINO 10;8;81;7949829116233
DROPS AZEDIN TANG ICEKISS;8;81;4089831540221
DROPS AZEDINHO MARACUJA C G R;8;81;5435441510154
DROPS BRAZILIAN COFFE 420GR FLORESTAL;8;81;6405840397411
DROPS FREEGELLS 12UNIDADE AGUA DE COCO;8;81;7571235705838
DROPS FREEGELLS 35G CITRUS-MENTOL;8;81;4280958040345
DROPS FREEGELLS ABACAXI/HORTELA C G R;8;81;9222887352102
DROPS FREEGELLS AZEDINHO LARANJA;8;81;4796314793556
DROPS FREEGELLS BARBIE MORANGO;8;81;8029699746699
DROPS FREEGELLS CEREJA 12UNIDADE;8;81;7096336718798
DROPS FREEGELLS DEEP BLUE;8;81;5657714122098
DROPS FREEGELLS EUCALIPTO 12UNIDADE;8;81;3700051155047
DROPS FREEGELLS MELANCIA;8;81;9606150778321
DROPS FREEGELLS MENTA 12UNIDADE;8;81;8624357426032
DROPS FREEGELLS MORANGO AZEDINHO C/10 3;8;81;4320066382667
DROPS FREEGELLS POWER GRAPE;8;81;5777836196223
DROPS FRUIT TELLA MENTA CREME;8;81;8095005894416
DROPS FRUITTELLA LIGHT BAUNILHA BAG;8;81;1122446629321
DROPS FRUITTELLA LIGHT MORANGO BAG;8;81;8660965928207
DROPS HALLS 2 EM 1 ADAMS;8;81;1986931114609
DROPS HALLS 21UNIDADE CREAMY MORANGO;8;81;7386587775085
DROPS HALLS CEREJA LYPTUS 21UNIDADE X;8;81;7802239547645
DROPS HALLS CHOCOLATE MARACUJA 21X1UNIDADE;8;81;2765304439908
DROPS HALLS CHOCOLATE MORANGO 21X1UNIDADE;8;81;3095920085898
DROPS HALLS CREAMY AMORA ADAMS;8;81;1830421812884
DROPS HALLS CREAMY C/3 MOR/CHOCOLATE;8;81;5656858621422
DROPS HALLS CREAMY LARANJA ADAMS;8;81;1623542962049
DROPS HALLS CREAMY MARACUJA TROPICAL;8;81;8196214767179
DROPS HALLS CREAMY MELAO ADAMS;8;81;7062135061446
DROPS HALLS CREAMY MORANGO ADAMS;8;81;6500129473378
DROPS HALLS CREAMY MOUSSE MANGA;8;81;8768163871850
DROPS HALLS CRISTAIS BAUNILHA;8;81;6852659455892
DROPS HALLS EXTRA FORTE-LYPTUS 21UNIDADE;8;81;3695684304776
DROPS HALLS FRESHENERGY ACAI C/GUAR ADAMS;8;81;6987952493597
DROPS HALLS ICEGUM CEREJA ADAMS 8;8;81;2704903437188
DROPS HALLS ICEGUM MENTOL ADAMS 8;8;81;4184687158452
DROPS HALLS LARANJA;8;81;4460477586614
DROPS HALLS LIGHT CHA FLORAL ADAMS;8;81;5317033078225
DROPS HALLS LIGHT EXTRA FORTE ADAMS;8;81;9628261488196
DROPS HALLS LIGHT LIMAO/CIDR ADAMS;8;81;9234270247570
DROPS HALLS LIGHT MORANGO ADAMS;8;81;3001156186611
DROPS HALLS LIMAO/MORANGO ADAMS;8;81;4691843988790
DROPS HALLS MELANCIA-LYPTUS 21UNIDADE;8;81;9762346873253
DROPS HALLS MENTA;8;81;7651924875140
DROPS HALLS MENTA LYPTUS 21UNIDADE X;8;81;3125703950365
DROPS HALLS MENTA PRATA UNIDADE;8;81;3754265126686
DROPS HALLS MENTHOL LYPTUS 21UNIDADE X;8;81;2593774359845
DROPS HALLS MORANGO 21UNIDADE X;8;81;8241304009216
DROPS HALLS S FREE EX FORTE ADAMS 3;8;81;9706564530201
DROPS HALLS S FREE MENTOL ADAMS;8;81;2907362534704
DROPS HALLS S FREE MORANGO ADAMS;8;81;1327173551723
DROPS HALLS SOFT MORANGO;8;81;6288550919351
DROPS HALLS UVA VERDE 21UNIDADE X;8;81;3332963017063
DROPS HALLS VITA C ABACAXI UNIDADE;8;81;2592861129988
DROPS HALLS VITA C MELAO;8;81;6665124960276
DROPS HALLS XS 12UNIDADE CEREJA;8;81;4436599427830
DROPS HALLS XS CEREJA;8;81;8884694316075
DROPS HALLS XS EXTRA FORTE;8;81;3518936884258
DROPS HALLS XS MENTHOL 17GR;8;81;4384375605519
DROPS ICE APPLE F T 43;8;81;7227490213849
DROPS ICE GRAPE F T 43;8;81;7935449592105
DROPS ICE KISS CEREJA;8;81;1918795581125
DROPS ICE-KISS CEREJA 21X1;8;81;3945711691255
DROPS ICE-KISS EUCALIPTO 21X1;8;81;9608866127096
DROPS ICE-KISS EXTRA FORTE 21X1;8;81;7368940859252
DROPS ICE-KISS MELANCIA RECHEADO MELAO 21X1;8;81;3971630135196
DROPS ICE-KISS MELAO RECHEADO REFRES 21X1;8;81;7564182586933
DROPS ICE-KISS MIX 2 EMB PRETO 21X1UNIDADE;8;81;9975027253746
DROPS ICE-KISS MORANGO 21X1;8;81;2230585768190
DROPS ICE-KISS MORANGO RECHEADO CHOCOLATE 21X1;8;81;2262081793321
DROPS ICEKISS AZED M VERDE 33G;8;81;5481959605206
DROPS ICEKISS AZEDINHA MORANGO 33G;8;81;3144974310873
DROPS ICEKISS AZEDINHA UVA 33G;8;81;2744189626569
DROPS ICEKISS TUTTI FRUTTI;8;81;2000332090075
DROPS KIDS ANIS UNIDADE;8;81;9507110713718
DROPS KIDS CAFE 10UNI ;8;81;2169490780020
DROPS KIDS HORTELA;8;81;2005127493227
DROPS LOWCUCAR MISTA J P;8;81;4194556455457
DROPS LOWCUCAR MORANGO;8;81;7939825644533
DROPS MENTOS 114GR BLACK ICE;8;81;7825522552209
DROPS MENTOS BEATS SORTIDO 12UNIDADE;8;81;7706614418775
DROPS MENTOS BOX CRAZY FRUIT 32;8;81;5583042221324
DROPS MENTOS CANELA 16X1UNIDADE;8;81;9319724792059
DROPS MENTOS DUO BLACK ICE 38GR;8;81;2016036601726
DROPS MENTOS MINT STIC;8;81;3348691745908
DROPS MENTOS STICK FRUIT 16UNIDADE;8;81;5129839008803
DROPS MENTOS STICK FRUTAS VERMELHAS 16UNIDADE;8;81;1242612027745
DROPS MENTOS STICK ICE MINT 16UNIDADE;8;81;2243128646120
DROPS MENTOS STICK MINT 16UNIDADE;8;81;2739620480778
DROPS MENTOS STICK MORANGO YOGURT 16UNIDADE;8;81;3162070582391
DROPS MENTOS STICK RAINBOW 16UNIDADE;8;81;7217861951487
DROPS MENTOS STICK TUTTI FRUTTI 16UNIDADE;8;81;7737569418658
DROPS MENTOS STICK UP2U TUTTI FRUTTI E MINT 16UNIDADE;8;81;1917846855020
DROPS SLIM BOX GRAPE MENTOS;8;81;9010525949477
DROPS SUPRA SUMO UVA 61UNIDADE;8;81;2284640323305
DROPS TANGERINA LOWCUCAR;8;81;1206576364151
DROPS VITA C F T 43;8;81;5249731683839
DROPS VITA C GUARANA 3UN 34GR;8;81;9603440029433
DROPS YOGURT F T 43;8;81;7493255631483
FINI BEIJOS GELATINA MORANGO;8;81;8166983872254
FINI DENTADURAS GELATINA;8;81;4415850171671
FINI PRINCESAS GELATINA;8;81;8639441034788
FINI SORTIDOS SALADA DE FRUTAS;8;81;5386084899713
FINI URSINHOS 25G ALIMENTOS;8;81;4481402883246
FINI URSINHOS GELATINA;8;81;8633101618957
FLODENT HORT DP C 18;8;81;2950396898310
FLODENT MENTA 8 5G;8;81;4841330654484
FLODENT TUTTI FRUTTI 8 5G;8;81;4108490602547
FREEGELLS ARTIC EXTRA FORTE FREEGELLS;8;81;8895592158408
FREEGELLS EXTRA FORTE 6GR;8;81;3636909725955
FREEGELLS MENTA 6GR;8;81;8603655993629
FREEGELLS VIT A C E 32GX12;8;81;7844358525105
FREEGELLS ZERO HELLO KITTY MORANGO ;8;81;4546798829424
FREGEELS OXX 1G MORANGO;8;81;5369338049906
FRESHEN-UP CANELA;8;81;2119574421373
FRUIT TELLA NATURAL R;8;81;8082586104987
FRUIT-TELLA CARAMELO DE MORANGO COM CREME DE LEITE;8;81;5003556253492
FRUIT-TELLA MELANCIA NATURAL 40GR;8;81;5213099213046
FRUITTELLA CREME PAPAIA/CASSIS C/10UND;8;81;8491883297105
FRUITTELLA GREGO C/FRUTAS VERMELHAS 40G;8;81;3899763914298
FRUITTELLA JELLY DINO;8;81;2872711552459
FRUITTELLA LEITE CONDENSADO 15UNIDADE X;8;81;3950150550012
FRUITTELLA PEPPA PIG MILSHAKE 40 0G;8;81;2995336147557
GALAK BALL 120 GR;8;81;4758353435436
GALAK BRANCO NESTLE;8;81;5093209705915
GALAK NESTLE;8;81;8126140117478
GALAK NESTLE 25GR;8;81;4265843317603
GAR MENTOS GOLDEN MENTA E BAUNILHA 56;8;81;1398700368872
GAROTO BRANCO;8;81;5108747631536
GAROTO SERENATA DE AMOR BRANCO;8;81;7435527139820
GAROTO TALENTO CASTANHA-DO-PARA;8;81;8517507833819
GEL SPRAY COLORFIX 100ML PINK;8;81;5769942276981
GOMA DE MASCAR FRUIT BERRIES 56GR;8;81;2759868222795
GOMA DE MASCAR HORTELA 11G ICEKISS;8;81;7860891211101
GOMA DE MASCAR MENTOS STICK MORANGO AZEDINHO;8;81;4535348459881
GOMA DE MASCAR MENTOS TEENS BERRIES;8;81;7208335864084
GOMA DE MASCAR MENTOS UP2U TUTTI FRUTTI;8;81;4865669885844
GOMA DE MASCAR PURE FRUIT 3 MENTOS;8;81;6828333350051
GOMA DE MASCAR UP2U MORANGO FRESH MINT 26;8;81;6371063603160
GOMA DORI TUBO CREME 960GR;8;81;4481768804531
GOMA MASC BUBBALLO;8;81;4976631313423
GOMA MASC MENTOS MELANCIA;8;81;8504837589007
GOMA MASC MENTOS MIX MORANGO;8;81;1916802939724
GOMA MASC MENTOS SLIM BOX VITAM C 3;8;81;9469758461110
GOMA MASC MENTOS STICK PER RAIN ;8;81;1403200545654
GOMA MASC MENTOS T FRUTTI 2EM1;8;81;1081374726254
GOMA MASC TRIDENT C/9;8;81;7867779402432
GOMA MASC TRIDENT RED MIX 8 5G;8;81;1428169397407
GOMA MASCAR MENTOS 26;8;81;3433811703062
GOMA MASCAR MENTOS FRESH MINT;8;81;8436621730489
GOMA MASCAR MENTOS PURE EXTRA FORTE;8;81;4605605871096
GOMA MENTOS CENTER 31;8;81;5815078384445
GOMA MENTOS CENTER 31;8;81;3134162621693
GOMA MENTOS GUM SPEARMINT LATA;8;81;1976571305974
GOMA MENTOS MINT ICE C/3UNIDADE;8;81;4561207177469
GOMA MENTOS P FRESH FRESH MINT;8;81;3694932252539
GOMA MENTOS STICK FRUIT C/3UNIDADE;8;81;9935503212235
GOMA MENTOS STICK FRUTAS VERMELHAS C/3U;8;81;3184131931304
GOMA MENTOS VITAMINA SORT 76GR;8;81;2663736626484
GOMA TRIDENT MASC MORANGO CAIXA 10UNIDADE 14 5G;8;81;4046823450458
GOMA TUBO DORI FRUTAS SORT;8;81;1239998818189
GOMETS DORI ANEL SABOR DE FRUTAS ACIDAS;8;81;6032228207766
GOMETS MINI GOMOS DE FRUTAS DORI;8;81;6491438094580
GRANULADO MAVALERIO COLORIDO;8;81;7263588685330
HALLS C 10UNIDADE;8;81;7782609574819
HALLS CAFE;8;81;1732260195478
HALLS CREAMY MARACUJA;8;81;5254725927029
HALLS FIRE LARANJA COM GENGIBRE 34 G;8;81;8943658195218
HALLS ICE LIMAO E MENTOL 34G;8;81;9362469047601
HALLS MEL;8;81;4811427616265
HALLS MELANCIA;8;81;5407478224060
HALLS MORANGO 10UN;8;81;5979166564256
HALLS PEACH-LYPTUS ;8;81;6270227469988
HALLS RED MINT;8;81;9526831303189
HALLS SF PESS 10U ADAMS;8;81;4638362336679
HALLS SOFT FRUIT MIX;8;81;5159285061525
HALLS UVA VERDE;8;81;5269396300547
HARIBO MELOCOTONES PESSEGO;8;81;1145351156329
HERSHEYS BRANCO;8;81;7186526774646
HERSHEYS CHOC WHITE 40G;8;81;4354779885872
ICEKISS EXTRA FUERTE C10UNIDADE;8;81;7845533303637
ICEKISS FRUTILLA;8;81;5614440177276
IOGURTE PARATI;8;81;2913583088792
JASMINE MICROONDAS TOMATE E MANJERICAO ZERO;8;81;9763681085568
KIT MEGA BUZZY ANGRY BIRDS MORANGO;8;81;7469314625400
LACTA BIS LAKA;8;81;4715992672859
LACTA JOY;8;81;2478917141039
LAKA BRANCO LACTA;8;81;6965480656261
LAKA BRANCO LACTA 25 G;8;81;2252521419769
LAKA CEREAIS EM BARRA;8;81;2041183764319
LAMINAS REFRESCANTES MONSTER C G R;8;81;7001869120584
LIXX LIMAO 200GR FLORESTAL;8;81;9884846178386
MANDOLATE COLONIAL DA COLONIA;8;81;4538289069047
MELAGRIAO PAST LIMAO C/5 S/ ACUCAR;8;81;3510479901564
MENTEX;8;81;3292891694697
MENTOS APLLE ICE;8;81;4051086273528
MENTOS CEREJA;8;81;6995077605543
MENTOS COCA COLA LEMON 38GR;8;81;8935072205344
MENTOS CRAZY FRUIT 32;8;81;5865106109262
MENTOS EXTRA STRONG PURE FRESH CAIXA;8;81;8179507574484
MENTOS FRESH MINT 2 UNIDADES PURE FRESH CAIXA;8;81;1711751430756
MENTOS FRUTAS TROPICAIS 38GR;8;81;8278142453128
MENTOS ICE CHERRY;8;81;4058393909164
MENTOS ICE MINT PURE ICE POTE;8;81;5786689868047
MENTOS JUST BLAST;8;81;9682580198033
MENTOS KISS MINT C/50UNIDADE;8;81;7722560644978
MENTOS KISS MINT PERFETTI;8;81;9428512319711
MENTOS KISS MORANGO;8;81;4680515187913
MENTOS MENTA PURE WHITE CAIXA;8;81;4303165777971
MENTOS PURE 6G SACHE TUTTI FRUTTI;8;81;3666372002052
MENTOS PURE FLIP TOP ICE MINT;8;81;2515027739570
MENTOS PURE FLIP TOP MORANGO;8;81;4932490665606
MENTOS PURE FRESH 3L/5P FRESH MINT;8;81;5047113739493
MENTOS PURE FRESH MENTA VERDE;8;81;9109970516558
MENTOS PURE FRESH MINT;8;81;6393422702102
MENTOS PURE FRUIT MELANCIA 8;8;81;1562557866145
MENTOS SHAKIES PESSEGO;8;81;4823604021495
MENTOS STICK CENTER FRESH;8;81;4135301832994
MENTOS STICK CENTER FRUIT;8;81;8750313466709
MENTOS WINTERGREEN 2 UNIDADES PURE FRESH CAIXA;8;81;5805231300940
MENTOS YOGURT COCO 38GR;8;81;6005060276155
MILKA BCO EM BARRA;8;81;8947020713715
MINT STRIPS MENTA;8;81;5548337515289
NESTLE CAJU;8;81;1120581829161
NESTLE GALAK;8;81;7741665028350
OVO 20 TAL BCO /CEREAIS ;8;81;4705957355105
OVO CHOCOLATE BRANCO LACTA;8;81;2410206156781
OVO DE PASCOA NESTLE 480GR CLASSIC C BCO N?21;8;81;1752055636955
OVO LAKA 18/140 GR;8;81;2597695371522
OVO PASC GAROTO CLASSICOS 200GR;8;81;1199850229871
PAS MINTY PLUS SPEA 17GX48;8;81;6954447864454
PASCOA GALAX DIET;8;81;3788135626966
PAST MINI TRIDENT CANELA ADAMS 6;8;81;7658772973052
PAST MINI TRIDENT MENTA ADAMS 6;8;81;2787373604350
PAST MINTY CERE;8;81;2189146187035
PAST MINTY MOR;8;81;1527476476864
PASTILHA FREEGELLS COOL EF;8;81;5914650256111
PASTILHA MINTY HORTELA EMB C/5UN;8;81;7378874756407
PASTILHA SABOR HORTELA GAROTO;8;81;6013028684279
PASTILHA TIC TAC 16G MINIONS;8;81;4623913204243
PASTILHA TIC TAC 8;8;81;4715091398012
PASTILHA TIC TAC ACEROLA;8;81;5743705307580
PASTILHA TIC TAC HEXA;8;81;3278873826706
PASTILHA TIC TAC MARACUJA;8;81;1076139008725
PASTILHA TIC TAC MENTA;8;81;3996866917793
PASTILHA TIC TAC SABOR CEREJA E MARACUJA;8;81;4102156673072
PASTILHA TIC TAC SABOR LARANJA;8;81;4786183363960
PASTILHA TIC TAC SABOR TORMENTA;8;81;9221945596255
PASTILHA TIC-TAC HORTELA MIX 16GR;8;81;3882669112609
PASTILHA TIC-TAC MORANGO;8;81;3283187188537
PASTILHAS PAN MENTA;8;81;9398642799459
PIRULITO CHERRY POP SAMS CEREJA;8;81;2177850248584
PIRULITO CORACAO COLORIDO;8;81;9948817816771
PIRULITO CORACAO VERMELHO;8;81;1484466347077
PIRULITO DORI FRAMBOESA MAST 540GR;8;81;9236158377637
PIRULITO DORI YOGURTE 100;8;81;1382600109731
PIRULITO DORIPOPS 50X1UNIDADE;8;81;8820100340750
PIRULITO FLORESTAL PICOLE NAPOLITANO;8;81;2354614125972
PIRULITO PATATI PATATA;8;81;3198769866000
PIRULITO PECCIN BAT-BAT CORACAO MINI COLORS 50UNIDADE;8;81;6759174906936
PIRULITO YOGURTE100 DORI;8;81;8467233460844
PURE FRESH SPEARMINT 8;8;81;9717443518899
SEM PARAR;8;81;4467538034718
SUFLAIR BRANCO NESTLE;8;81;9595311094196
TALENTO BRANCO CROCANTE GAROTO;8;81;4457586539177
TIC TAC FRUTA COMO TE GUSTA;8;81;2411987613173
TOFFEE SORTIODO;8;81;4651495010035
TORRONE AMEN WAFER DACOLONIA;8;81;7953250574808
TORRONE AMENDOIM CACAU EM MEL 45G CX 150;8;81;3395623666291
TORRONE C/FLOCOS DACOLONIA;8;81;9467810136503
TORRONE COM AMENDOIM MONTEVERGINE;8;81;9449068169780
TORRONE COM AMENDOIM MONTEVERGINE SUPER 3 -;8;81;7771416879870
TORRONE COM CASTANHA;8;81;9584474002581
TORRONE MONTEVERGINE AMEND;8;81;9415394534774
TORRONE MONTEVERGINE AMENDOIM;8;81;3624799662975
TORRONE MONTEVERGINE C CAJU;8;81;3185712846957
TORRONE MONTEVERGINE CAJU;8;81;7483496445351
TORRONE MONTEVERGINE COM AMENDOIM;8;81;2097935821879
TUBES MORANGO CITRICO;8;81;8234704184560
VICK PASTILHA SABOR CEREJA C/ 0 5;8;81;2594025393799
VICK PASTILHA SABOR MENTOL C/ 0 5;8;81;9203058007976
VITA-C LARANJA;8;81;8194749316433
VIVIDENT MOR/DAMASCO 14UNI GERAL;8;81;5266725931348
X - CLE ;8;81;4620046218856
MANTEIGA ROLL-ON;8;81;2928508021351
CACAU PO S/ACUCAR 200G BHERING;8;81;1673473370941
GAROTO CAIXA;8;81;4573389732887
ACHOCOLATADO ACHOCOLATTO 3 CORACOES 300G;8;81;1636137021676
ACHOCOLATADO ADES LIGHT TP;8;81;6444051473424
ACHOCOLATADO CHOCOLATTO 3 CORACOES SACHET 400G;8;81;2716159451886
ACHOCOLATADO DIET GOLD 210G;8;81;8598136145901
ACHOCOLATADO EM PO 200G ITALAC;8;81;1446175931056
ACHOCOLATADO EM PO 400G ITALAC;8;81;7231356184990
ACHOCOLATADO EM PO NESCAU LIGHT NESTLE 400G;8;81;6813391559524
ACHOCOLATADO EM PO XOCOPINHO 4;8;81;6699591827715
ACHOCOLATADO GAROTADA GAROTO 5;8;81;6239659016369
ACHOCOLATADO MAITA R;8;81;1959548584557
ACHOCOLATADO MUKY LIGHT;8;81;8769673222701
ACHOCOLATADO MUKY SACHET 10/1;8;81;4484734326350
ACHOCOLATADO NESCAU 2 0 -;8;81;4177832406367
ACHOCOLATADO NESCAU 2 0 ACTIGEN SACHE;8;81;6477987175601
ACHOCOLATADO NESCAU 24/RS;8;81;2030152300302
ACHOCOLATADO NESCAU VITAMINA ACTIGEN E NESTLE 1K;8;81;6424802090945
ACHOCOLATADO NESQUIK MORANGO;8;81;6831656288435
ACHOCOLATADO P/CALDA;8;81;8778767723392
ACHOCOLATADO PO MAGICO R;8;81;9512211797978
ACHOCOLATADO PO MUKY 200/24;8;81;6615278184231
ACHOCOLATADO PO PALATE LIGHT PTE;8;81;9023359202658
ACHOCOLATADO PO QUERINHO 400 GR;8;81;1381589211092
ACHOCOLATADO PO QUERINHO CP 30;8;81;6296455763868
ACHOCOLATADO PREDILECTA R;8;81;4364110901939
ACHOCOLATADO QUERINHO SACHE;8;81;6654705993841
ACHOCOLATADO RADCAU PARATI 400;8;81;2154310375487
ACHOCOLATADO SHEFA 200ML;8;81;6820179363618
ACHOCOLATADO SHEFA EM PO POTE;8;81;4404613013433
ACHOCOLATADO TODDY;8;81;2302618541863
ACHOCOLATADO TODDY 2KG;8;81;7935156417264
ACHOCOLATADO TODDY LIGHT;8;81;8941033050294
ACHOCOLATADO XOCOPINHO MORANGO;8;81;3702326482751
ACHOCOLATE NESCAU 500 GR;8;81;3156926344018
ALPINO 750;8;81;9595332039191
ALPINO DIET 15;8;81;8607609151203
ALPINO NESTLE CAIXA;8;81;9888404844387
AMENDOA C/CHOCOLATE POUCHE 100G ESTRELA DO ORIENTE;8;81;9595815396899
AMENDOIM M&M;8;81;7543270210873
AMENDOIN CHOCOLATE DORI;8;81;1277471716615
AO LEITE COM AVELA LACTA;8;81;5986740109667
AO LEITE COM CASTANHA DE CAJU GAROTO;8;81;8278362382906
AO LEITE LACTA;8;81;8769985824363
AO LEITE NESTLE;8;81;1398722801133
B SUP SOY MOR/CHOC/LEITE 25 G;8;81;2673542221103
BALA FRUITTELLA FRUIT CHO/LAR;8;81;6469291907223
BALA MENTOS 33;8;81;6101980553329
BALA MY TOFFEE MARACUJA;8;81;1306727541397
BALAS TOFFE CHOKKO TRUFFA;8;81;8590355127486
BANANA P C/ CHOC BRAN 20 X 28G;8;81;4646523712093
BANANA PASSA MONTEVERGINE CHOCOLATE ;8;81;3955929800731
BANANINHA LIGHT CHOCOLATE DIET AO LEITE 28GR;8;81;9137335927193
BARRA BANANA E COBERT/CHOCOLATE 2 RITTER;8;81;1505501526310
BARRA CASTANHA CAJU HERSHEYS;8;81;8610101232895
BARRA CEREAIS 20G SUCRILHOS KELLNES CAST/CHOC;8;81;6667422080010
BARRA CEREAIS BANANA ENERGY MIX;8;81;1056730836882
BARRA CEREAIS CASTANHA CHOC ENERGY MIX;8;81;1468165013483
BARRA CEREAIS CHOC C/AMEIX 25G BIO REDUX;8;81;3599393633806
BARRA CEREAIS E MIX BRIGADEIRO ENERGY;8;81;1278516087982
BARRA CEREAIS MONTEVERGINE BAN 25GR;8;81;3290610879686
BARRA CEREAIS UNIAO BANCHOC/3;8;81;1715658122037
BARRA CEREAL BRIGADEIRO ZERO RITTER;8;81;5094263656155
BARRA CEREAL COOKIES C/ CHOCOLA HERSHEYS;8;81;3800247385952
BARRA CEREAL FRUT/VERME/CHOCOLATE RITTER;8;81;6361391379271
BARRA CEREAL HERSHEYS BRIGADEIRO;8;81;9359995698772
BARRA CEREAL KELLOGGS MGO COM CHOCOLATE;8;81;9415073828892
BARRA CEREAL KOBBER CASTANHA/CHOCOLATE;8;81;9777039104579
BARRA CEREAL KOBBER MOR C/CHOCOLATE;8;81;3058102540822
BARRA CEREAL LIMAO C/CHOCOLATE LI RITTER;8;81;8696853002405
BARRA CEREAL QUAKER 12X CASTANHA/CHOCOLATE;8;81;7315309717120
BARRA CEREAL RITTER LIGHT COCO/CHOCOLATE;8;81;8937505294850
BARRA CEREAL SUCRILHOS CHOCOLATE;8;81;8171708339748
BARRA CEREAL TRIO BANANA C/CHOCOLATE LIGHT 25GR;8;81;7072630741038
BARRA CEREAL TRIO BRIGADEIRO;8;81;8379739833917
BARRA CHOCOLATE AO LEITE HERSHEYS 10/RS;8;81;3199202957656
BARRA CHOCOLATE BRANCO;8;81;4749931914452
BARRA CHOCOLATE FLOCOS;8;81;1135366417007
BARRA CHOCOLATE HERSHEYS BRIGADEIRO;8;81;7615456484772
BARRA COOKIES N CREME HERSHEY S;8;81;1106086623523
BARRA CRUNCH NESTLE;8;81;9080144131599
BARRA DE CERAL NUTRY;8;81;8534860941869
BARRA DE CEREAIS DE MORANGO COM COBERTURA DE CHOCOLATE NUTRY PACOTE COM 3 UNIDADES;8;81;4358464904127
BARRA DE CEREAIS DE TRUFA DE CHOCOLATE NUTRY CAIXA COM 3 UNIDADES;8;81;1760717026909
BARRA DE CEREAIS KOBBER CASTANHA/CHOCOLATE;8;81;1873777650532
BARRA DE CEREAIS KOBBER MORANGO/CHOCOLATE;8;81;8837092938860
BARRA DE CEREAIS PARATI CHOC MORANGO 20G;8;81;3292884873566
BARRA DE CEREAIS RITTER BRIGADEIRO;8;81;9807555725845
BARRA DE CEREAIS RITTER BROWNIE LIGHT;8;81;8313494000068
BARRA DE CEREAIS RITTER MORANGO COM CHOCOLATE LIGHT;8;81;4359272320948
BARRA DE CEREAIS SAO BRAZ 75GR 140GR CAJU/CHOCOLATE;8;81;7923751226411
BARRA DE CEREAL CASTANHA COM CHCOCOLATE 22G NATURALE;8;81;8495455519385
BARRA DE CEREAL CORPO & SABOR CEREJA E CACAU 3UNIDADE X;8;81;3036479533170
BARRA DE CEREAL DE CHOCOLATE KELLOGGS COM 3 UNIDADES;8;81;4886709174259
BARRA DE CEREAL DE PAVE DE CHOCOLATE LIGHT TRIO CAIXA COM 3 UNIDADES;8;81;1401874617102
BARRA DE CEREAL ENERGY MOR;8;81;7560973451341
BARRA DE CEREAL KELLOGGS KELLNESS MORANGO COM CHOCOLATE;8;81;8895322923673
BARRA DE CEREAL MORANGO GERAL;8;81;1145177629148
BARRA DE CEREAL NUTRY COCO COM CHOCOLATE;8;81;1608052260854
BARRA DE CEREAL QUAKER BANANA COM CHOCOLATE;8;81;3326675850692
BARRA DE CEREAL QUAKER CASTANHA COM CHOCOLATE;8;81;4752406585659
BARRA DE CEREAL QUAKER MORANGO COM CHOCOLATE;8;81;9500509603602
BARRA DE CEREAL TRIO;8;81;7113806416882
BARRA DE CEREAL TRIO AVELA E CASTANHA COM CHOCOLATE LIGHT 24UNIDADE X;8;81;2453687205369
BARRA DE CEREAL TRIO AVELA E CASTANHA LIGHT 24UNIDADE X;8;81;5143330612649
BARRA DE CEREAL TRIO BANANA COM CHOCOLATE LIGHT 3UNIDADE X;8;81;2864040586151
BARRA DE CEREAL TRIO LIGHT COCO COM CHOCOLATE;8;81;6773750634173
